Post;Url;Last tweet date;Nugget 1;Nugget 1 tweet date;Nugget 2;Nugget 2 tweet date;Nugget 3;Nugget 3 tweet date;Nugget 4;Nugget 4 tweet date;Nugget 5;Nugget 5 tweet date;Nugget 6 ;Nugget 6 tweet date;Nugget 7;Nugget 7 tweet date;Nugget 8;Nugget 8 tweet date;Nugget 9;Nugget 9 tweet date;;;;;;
Speed up the TDD feedback loop with better assertion messages,https://philippe.bourgau.net/speed-up-the-tdd-feedback-loop-with-better-assertion-messages/,27/05/2019,"Let's add a 4th step in #tdd: Fail, Fail with better error message, Pass, Refactor.",27/05/2019,Custom assertion matchers make TDD faster,13/4/18,"#TDD tip: before passing the test, make it fail with a better error message. Diagnostic will be faster down the road. https://bit.ly/2xuUyjk #UnitTesting",16/11/18,,,,,,,,,,,,,,,,,,
Side Projects Matter,https://philippe.bourgau.net/side-projects-matter/,25/10/2019,#SlackTime is a great way to start a #SideProject,25/10/2019,Why banning #SideProject won't make employees more productive,22/2/2019,Why companies should encourage #SideProjects,25/7/18,,,,,,,,,,,,,,,,,,
13 Tricks for Successful Side Projects,https://philippe.bourgau.net/13-tricks-for-successful-side-projects/,29/10/2019,"Waking up 1 hour earlier is a great way to find the time for a #sideProject. Find more in ""13 Tricks for Successful Side Projects"" https://bit.ly/2L0dcmx",29/10/2019,#SideProject best practice no.3 : Setup a routine,11/2/19,#SideProject best practice no.10 : Take technical debt !,27/6/18,"@daedtech : ""Technical debt is technical leverage"". https://daedtech.com/how-to-write-software-lessons/ Reminded me of best practices for side projects",23/11/2018,#Motivation is the main fuel for successful #sideProjects! Do everything you can to keep it high. https://bit.ly/2L0dcmx,25/12/2018,,,,,,,,,,,,,,
Don't stick to TDD's Red-Green-Refactor loop to the letter,https://philippe.bourgau.net/dont-stick-to-tdds-red-green-refactor-loop-to-the-letter/,12/09/2019,"[Red – Better Red – Green – Refactor] Explore different loops in ""Don’t stick to #TDD’s Red-Green-Refactor loop to the letter"" https://bit.ly/2zcXNfN #UnitTesting",12/09/2019,"Experienced #tdd practitioners know when to switch gears and use other loop patterns. ""Don’t stick to TDD’s Red-Green-Refactor loop to the letter"" https://bit.ly/2zcXNfN #SoftwareTesting #eXtremeProgramming #UnitTesting",11/3/19,,,,,,,,,,,,,,,,,,,,
5 SPA Conference takeaways that could make us better software professionals,https://philippe.bourgau.net/5-spa-conference-takeaways-that-could-make-us-better-software-professionals/,02/02/2018,"Among many other things, I learned about code connascences and #pairprogramming best practices at last year's @spaconference. I guess this year's sessions will be even better ! ",02/02/2018,,,,,,,,,,,,,,,,,,,,,,
7 reasons why learning refactoring techniques will improve your life as a software engineer,https://philippe.bourgau.net/7-reasons-why-learning-refactoring-techniques-will-improve-your-life-as-a-software-engineer/,03/02/2020,"""Incremental #refactoring prevents getting lost in programming tasks"" Discover ""7 reasons why learning refactoring techniques will improve your life as a #software engineer"" https://bit.ly/35wrULe ",03/02/2020,"By unlocking baby step commits, incremental #Refactoring techniques will simplify #CodeReviews, and #RemoteWork. Read more in ""7 reasons why learning refactoring techniques will improve your life as a software engineer"" https://bit.ly/35wrULe #softwaredevelopment ",2/4/19,,,,,,,,,,,,,,,,,,,,
How to start learning the tao of incremental code refactoring today,https://philippe.bourgau.net/how-to-start-learning-the-tao-of-incremental-code-refactoring-today/,01/07/2019,Invent #refactoring challenges from your daily work to get great at refactoring. ,29/10/2018,"#CodingDojos are #deliberatepractice for #programmers. ""How to start learning the tao of incremental code #refactoring today"" https://bit.ly/2YAUr0T",1/7/19,,,,,,,,,,,,,,,,,,,,
10 things to know that will make you great at refactoring legacy code,https://philippe.bourgau.net/10-things-to-know-that-will-make-you-great-at-refactoring-legacy-code/,23/10/2019,Divide and Conquer remains one of the best techniques when #refactoring with #LegacyCode,06/06/2018,#PairProgramming and #MobProgramming are pretty effective for #LegacyCode #refactoring! This is 1 of 10 things to know that will make you great at refactoring legacy code. https://bit.ly/2WrqeP8,23/10/2019,"Linus Law: ""Given enough eyeballs, all bugs are shallow"". Mob and #pairprogramming help #refactoring #LegacyCode",20/10/17,"I gave a coaching kata about #MikadoMethod at work this week. The more I use it, the more I found this technique powerful. #refactoring #TDD #CodingDojo https://bit.ly/2WrqeP8",29/1/19,I've prepared a #MikadoMethod #Refactoring #CodingDojo on top of @jbrains's trivia codebase. Feedbacks are great https://bit.ly/2WrqeP8 https://bit.ly/2WrqeP8 @Work_at_Murex,12/2/19,,,,,,,,,,,,,,
"Forget unit tests, only fast tests matter",https://philippe.bourgau.net/forget-unit-tests/,25/02/2019,"Can you continuously run your tests while coding and stay in the flow ? Forget #UnitTest, only fast tests matter.",27/09/2017,Good assertion messages make your tests faster ! ,7/3/18,"Can you continuously run your tests while coding and stay in the flow ? It does not matter if they are #UnitTest, #IntegrationTests, #EndToEndTest... as long as they are fast enough! https://bit.ly/2KZAau0",25/2/19,,,,,,,,,,,,,,,,,,
5 Remote energizer tips that will make your remote retrospectives rock,https://philippe.bourgau.net/5-remote-energizer-tips-that-will-make-your-remote-retrospectives-rock/,30/03/2020,The YELL #retrospective energizer : present yourself yelling ! Straightforward and #remote compliant.,24/05/2019,The YELL #retrospective #remote #energizer : just answer a question standing and shouting ! https://bit.ly/3c2RqKx,30/10/18,"Icebreaker questions like ""What was your first job?"" are great #remote #retrospective #energizers",9/5/18,Feeling gloomy as you start your remote meetings in these difficult times? Here are 5 (+1 in comments) Remote energizer tips. https://bit.ly/3c2RqKx #RemoteWork,30/03/2020,,,,,,,,,,,,,,,,
eXtreme eXtreme Programming (2017),https://philippe.bourgau.net/extreme-extreme-programming-2017/,11/06/2019,Let's imagine what #ExtremeProgramming would look like if it was invented in 2017,15/09/2017,"20 years later, #eXtremeProgramming is unfortunately still extreme for a lot of teams ! https",1/6/18,Are #erlang and #Elixir #Microservice ready? Is this an advantage if we are trying to #SpikeAndStabilize? https://bit.ly/2WqEfwE #eXtremeProgramming,9/1/19,"2 years ago, I thought of what #XP would look like if it was re-invented. Things are slowly moving in this direction... ""eXtreme #eXtremeProgramming (2017)"" https://bit.ly/2WqEfwE",11/6/2019,,,,,,,,,,,,,,,,
Throwing code away frequently,https://philippe.bourgau.net/throwing-code-away-frequently/,31/01/2020,Some teams successfully throw their code away frequently instead of doing #refactoring !,29/11/2017,"Could ""Throw away code frequently"" replace #tdd and #refactoring ?",5/11/17,"What's the point of using state of the art #software development practices for features you don't know if your users will use? Learn more about ""Throwing code away frequently""  https://bit.ly/2WqEfNa #tdd #refactoring #agile",31/1/20,,,,,,,,,,,,,,,,,,
How we used the improvement kata to gain 25% of productivity - Part 1,https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-1/,25/03/2020,"If you feel that #continuousimprovement is broken and #retrospectives don't work anymore, try the #improvementkata. ""How we used the improvement kata to gain 25% of productivity"" https://bit.ly/3fDyxQO",22/05/2019,"#Retrospectives are great to pick all the low hanging improvements. The #improvementKata is for the rest. Read the full story of ""How we used the improvement kata to gain 25% of productivity"" https://bit.ly/3fDyxQO #ContinuousImprovement #lean ",14/2/20,"Here is an old post explaining how we replaced the #retrospective meeting with the asynchronous #improvementKata. Hopefully, this can help #Scrummaster who now need to #RemoteWork ""How we used the improvement kata to gain 25% of productivity"" https://bit.ly/3fDyxQO",25/3/20,,,,,,,,,,,,,,,,,,
How we used the improvement kata to gain 25% of productivity - Part 2,https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-2/,22/10/2019,If you feel lost when doing something for the first time. Push through !,29/06/2018,"Cheap #Retrospective trick: Keep Photos and Trello boards of Retrospectives as a log of your working agreements changes. Read the full story of ""How we used the #improvementKata to gain 25% of productivity"" https://bit.ly/2LfTDqv",22/10/19,,,,,,,,,,,,,,,,,,,,
How we used the improvement kata to gain 25% of productivity - Part 3,https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-3/,23/09/2019,"#NoEstimates works! Read the full story in ""How we used the #improvementKata to gain 25% of productivity"" https://bit.ly/3boSjMo #continuousImprovement",23/09/2019,#Gamification transforms nice developers into berserk testers ! https://bit.ly/3boSjMo #exploratoryTesting #SoftwareDevelopment #SoftwareTesting ,7/11/2018,"@jamesshore ""Don't measure #unitTest coverage"" #TDD yields around 90% #CodeCoverage anyway. I also have used #exploratoryTesting to improve the process. We used it as a measure of the process quality in an #ImprovementKata https://bit.ly/3boSjMo https://bit.ly/3boSjMo",4/2/19,,,,,,,,,,,,,,,,,,
How we used the improvement kata to gain 25% of productivity - Part 4,https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-4/,06/09/2019,"Saving time by not fixing bugs might not be a great idea! Learn more in ""How we used the #improvementKata to gain 25% of productivity"" https://bit.ly/3fBnl77 #zeroBugs #continuousImprovement #lean",06/09/2019,A hole in a test suite is a bug to fix,19/3/18,Saving time by not fixing #bugs is not a winning strategy https://bit.ly/3fBnl77 #zeroBugs #lean,14/12/2018,,,,,,,,,,,,,,,,,,
How we used the improvement kata to gain 25% of productivity - Part 5,https://philippe.bourgau.net/how-we-used-the-improvement-kata-to-gain-25-percent-of-productivity-part-5/,08/11/2019,"From Peopleware: "" #Quality is Free, but only for those willing to pay for it!"" We reached the same conclusion ""How we used the #improvementkata to gain 25% of productivity - Part 5"" https://bit.ly/2WPeWoh #LeanManagement #softwaredevelopment",15/03/2019,"The #improvementKata not only brings improvement it also teaches you why they work! Read our story in ""How we used the improvement kata to gain 25% of productivity"" https://bit.ly/2WPeWoh #ContinuousImprovement #Lean #Agile",8/11/19,,,,,,,,,,,,,,,,,,,,
Lessons learned from running our first improvement kata,https://philippe.bourgau.net/lessons-learned-from-running-our-first-improvement-kata/,01/04/2019,"We can reduce meeting time by mixing #retrospective & #improvementKata. This is one of the ""Lessons learned from running our first improvement kata"" https://bit.ly/3a6rTP1 #LeanManagement #Agile #Scrum",01/04/2019,What are we waiting to apply data science to the development process ?,5/6/18,,,,,,,,,,,,,,,,,,,,
How to run your first improvement kata,https://philippe.bourgau.net/how-to-run-your-first-improvement-kata/,23/04/2019,"The improvement kata is 100% scientific, it uses data and deduction, not gut feeling and best practices",23/07/2018,"We can learn anything on our own by just doing it! This is one of our takeaways from ""How to run your first #improvementKata"" https://bit.ly/3dzmr9p #Lean #Learning",23/04/2019,,,,,,,,,,,,,,,,,,,,
What Rails teaches us about building platforms and frameworks,https://philippe.bourgau.net/what-rails-teaches-us-about-building-platforms-and-frameworks/,09/04/2019,"Once you have paying customers, you've got money to fuel further work.",19/12/2017,"Thanks to agile practices, the cheapest way to build a framework is to extract it from a specific app.",22/11/2017,"#Rails started as part of a successful commercial app, only later was it made ""generic"" and #opensource. ""What Rails teaches us about building platforms and frameworks"" https://bit.ly/2WFLO2A #Software #IncrementalDesign",9/4/19,,,,,,,,,,,,,,,,,,
Mobbing around the world for 48h ... who's in ?,https://philippe.bourgau.net/mobbing-around-the-world-for-48h-dot-dot-dot-whos-in/,05/03/2018,Mob programming reduces WIP and cycle time,24/11/2017,Stupid ideas that work become great ideas.,05/03/18,,,,,,,,,,,,,,,,,,,,
Are Software Developers Overworked or Undecided ?,https://philippe.bourgau.net/are-software-developers-overworked-or-undecided/,21/10/2019,"""Principles​ ​of​ ​Product​ ​Development​ ​Flow"" by @DReinertsen should be a mandatory read for anyone involved with writing #software  #lean #agile https://bit.ly/2yLYHAc",05/10/2018,"@Godin_Quotes: ""You don't need more time, you just need to decide!"" The question is: Are #Software Developers Overworked or Undecided? https://bit.ly/2yLYHAc #lean",21/10/2019,Stop starting and start finishing,30/3/18,,,,,,,,,,,,,,,,,,
Sustainable productivity in eXtreme Programming,https://philippe.bourgau.net/sustainable-productivity-in-extreme-programming/,12/03/2019,"A simple #planningGame will give room for #slack. ""Sustainable productivity in #eXtremeProgramming"" https://bit.ly/2LhUkiZ #SustainablePace #Scrum",12/03/2019,"With time and efforts, developers can become domain experts !",20/7/2018,,,,,,,,,,,,,,,,,,,,
Why and how to start a #ZeroBugs policy - part 1,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-1/,18/11/2019,Exploratory testing goes hand in hand with #ZeroBugs policy,04/09/2018,"Some #eXtremeProgramming teams reported bug rates as low as 1.5 per month! Learn ""Why and how to start a #ZeroBugs policy"" https://bit.ly/3fDzKHE",18/11/19,"If you liked my series about #zerobugs, here is another complementary article about the topic https://bit.ly/3fDzKHE",29/01/18,,,,,,,,,,,,,,,,,,
Why and how to start a #ZeroBugs policy - part 2,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-2/,26/02/2019,#ZeroBugs policy makes developers happier,26/02/2019,#ZeroBugs policy reduces technical debt,16/5/18,,,,,,,,,,,,,,,,,,,,
Why and how to start a #ZeroBugs policy - part 3,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-3/,20/04/2020,"""Agreeing on rules for categorizing bugs with users streamlines flow"". Read more in ""Why and how to start a #ZeroBugs policy"" https://bit.ly/3anSpDE #softwaredevelopment ",10/05/2019,"#ExploratoryTesting gives you a quantifiable measure of your workflow. Read how we used it to reach a #ZeroBugs policy https://bit.ly/3anSpDE
",20/4/20,,,,,,,,,,,,,,,,,,,,
Why and how to start a #ZeroBugs policy - part 4,https://philippe.bourgau.net/why-and-how-to-start-a-number-zerobugs-policy-part-4/,28/06/2019,#ZeroBugs policy makes work more sustainable,02/04/2018,"Change agent's advice # 1 : be nice with people #changeManagement. Full story in ""Why and how to start a #ZeroBugs policy"" https://bit.ly/2SVNoMK",28/6/19,#ZeroBugs policy makes #developers happy by losing less time and spending more time doing valuable stuff https://bit.ly/2SVNoMK,7/1/19,,,,,,,,,,,,,,,,,,
Why Agile transformations usually don't work - part 1 - The situation,https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-1-the-situation/,15/10/2019,"#Agile can easily slip into micro-management... Unfortunately, Agile transformations usually don’t work! Read why here https://bit.ly/2LgaR72",15/10/2019,"Competitors managed to copy Toyota's practices, but not their results !",28/1/19,,,,,,,,,,,,,,,,,,,,
Why Agile transformations usually don't work - part 2 - The problem,https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-2-the-problem/,18/06/2019,"People buy-in values, but they measure them through actions. Full story in ""Why #Agile transformations usually don’t work""  https://bit.ly/2WJMAM1 #AgileTranformation",18/06/2019,Maria Montessori said “Never help a child with a task at which he feels he can succeed.” The same applies to teams of adults in an #agile transformation ... https://bit.ly/2WJMAM1,28/9/18,,,,,,,,,,,,,,,,,,,,
Why Agile transformations usually don't work - part 3 - What to do,https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-3-what-to-do/,04/06/2019,An organization cannot be agile if all decisions have to go up and down the management ladder.,10/09/2018,"Encouraging #experimentation while sticking to compensation by objectives is schizophrenic. Read more in ""Why #Agile transformations usually don’t work"" https://bit.ly/3co5gHP",4/6/19,,,,,,,,,,,,,,,,,,,,
Why Agile transformations usually don't work - part 4 - Transparency,https://philippe.bourgau.net/why-agile-transformations-usually-dont-work-part-4-transparency/,08/07/2019,OKRs have nothing to do with compensation !,12/02/2018,"#SelfOrganization cannot work without a clear and compelling mission. Read more about #Transparency in ""Why #Agile transformations usually don’t work - part 4"" https://bit.ly/2WKmzfv",8/7/19,#OKRs are what #ManagementByObjectives was meant to be https://bit.ly/2WKmzfv #agile #lean ,8/1/19,,,,,,,,,,,,,,,,,,
Reducing the risks of large organization changes with the Mikado Method - part 1,https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-1/,15/11/2019,"By never changing the code, programmers make it even harder to change",20/04/2018,Large scale #Agile transformations are too often stressful for everyone ...  It turns out we can reduce the risks of large organization changes with the #MikadoMethod https://bit.ly/3boJlia #lean #ImprovementKata,15/11/19,,,,,,,,,,,,,,,,,,,,
Reducing the risks of large organization changes with the Mikado Method - part 2,https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-2/,08/04/2019,Developers can pause a Mikado Method refactoring for a while if needed.,26/06/2018,"The #MikadoMethod and the #ImprovementKata are more than similar. They are both system change techniques. Read more in ""Reducing the risks of large organization changes with the Mikado Method"" https://bit.ly/3fCIiyA #Systems ",8/4/19,,,,,,,,,,,,,,,,,,,,
Reducing the risks of large organization changes with the Mikado Method - part 3,https://philippe.bourgau.net/reducing-the-risks-of-large-organization-changes-with-the-mikado-method-part-3/,16/10/2018,"Transforming large organization with the Mikado Method shows a ""right to fail"" mindset.",10/04/2018,Transforming large organization with the Mikado Method helps to parallelize work.,16/10/18,,,,,,,,,,,,,,,,,,,,
Why you should start a team coding dojo Randori right now,https://philippe.bourgau.net/why-you-should-start-a-team-coding-dojo-randori-right-now/,20/02/2020,Team Coding Dojo Randori are great at defining coding conventions.,16/07/2018,"#CodingDojo Randoris are a great lesson in #EgolessProgramming. Read ""Why you should start a team coding dojo Randori right now"" https://bit.ly/2WPxiVW #unitTesting #TDD #MobProgramming",18/3/19,"I'm currently writing a post about how to define #codingStandards and conventions. Meanwhile, you can read ""Why you should start a team #codingDojo Randori right now"" and start defining yours right now! https://bit.ly/2WPxiVW",20/2/20,,,,,,,,,,,,,,,,,,
How to start a team coding dojo Randori today,https://philippe.bourgau.net/how-to-start-a-team-coding-dojo-randori-today/,03/06/2019,"As a first team Randori #codingdojo problem, I like Roman Numerals kata. Wondering ""How to start a team coding dojo Randori today"" https://bit.ly/2SWN3cB #TDD",03/06/2019,"Team Randori coding dojo demonstrates agile principles in practice (focus on outcome, incremental delivery, YAGNI ...)",11/9/18,,,,,,,,,,,,,,,,,,,,
Coding Dojo Troubleshooting,https://philippe.bourgau.net/coding-dojo-troubleshooting/,09/12/2019,"If you cannot get people to adopt a new practice, get them to try it once. You'll be more than halfway there. Read more tricks in ""Coding Dojo Troubleshooting"" #CodingDojo #ChangeManagement https://bit.ly/2xVTm96",09/12/2019,"Reframe the #CodingDojo as a learning exercise relying on #TDD to go beyond skepticism. Find more tricks in ""Coding Dojo Troubleshooting"" https://bit.ly/2xVTm96 #IncrementalDesign #Refactoring",16/4/19,,,,,,,,,,,,,,,,,,,,
How to get the max out of your Team Coding Dojo ?,https://philippe.bourgau.net/how-to-get-the-max-out-of-your-team-coding-dojo/,17/05/2019,"Be a champion of #EgolessProgramming in #CodingDojo to bring this practice in your team. Learn more tricks in ""How to get the max out of your Team Coding Dojo ?"" https://bit.ly/2LiC6Of",17/05/2019,"Linus' Law ""Given enough eyeballs, all bugs are shallow."" also applies in randori #CodingDojo or #MobProgramming https://bit.ly/2LiC6Of",17/10/18,,,,,,,,,,,,,,,,,,,,
How to learn a programming languages in just 20 hours,https://philippe.bourgau.net/how-to-learn-a-programming-language-in-just-20-hours/,20/04/2020,"I learned a lot of Haskell by just going to #CodingDojos ! Learn how to learn a new programming language in 20 hours. https://bit.ly/2zg5guN
",20/04/2020,"Thanks to its short feedback loop, #TDD plays a key role in fast #learning. ""How to learn a #programming language in just 20 hours"" https://bit.ly/2zg5guN #DeliberatePractice",22/4/19,,,,,,,,,,,,,,,,,,,,
Why 20 hours of code kata are so effective for learning new languages,https://philippe.bourgau.net/why-20-hours-of-code-kata-are-so-effective-for-learning-new-languages/,17/06/2019,Time-boxing creates focus,17/06/2019,"The more you know about software, the easier it will be to learn your next #programming language https://bit.ly/35RJMQV #DeliberatePractice #CodingDojo",21/11/2018,,,,,,,,,,,,,,,,,,,,
Frequently asked questions about the 20 hours of Code Katas,https://philippe.bourgau.net/frequently-asked-questions-about-the-20-hours-of-code-katas/,13/05/2019,The #CodingDojo was invented to teach and spread #TDD https://bit.ly/2SWUjoK,22/10/2018,"For efficient learning, find a way to do #DeliberatePractice within a fast feedback loop. More tricks in ""Frequently asked questions about the 20 hours of Code Katas"" https://bit.ly/2SWUjoK #Software #tdd ",13/5/19,,,,,,,,,,,,,,,,,,,,
Careless Mocking Considered Harmful,https://philippe.bourgau.net/careless-mocking-considered-harmful/,13/09/2019,"Mock hell : when excessive use of test mocks makes #refactoring extremely slow or difficult. Learn more in ""Careless #Mocking Considered Harmful"" https://bit.ly/2WlgqHx #testing #tdd",13/09/2019,Excessive use of #mocks leads to #LegacyCode https://bit.ly/2WlgqHx #UnitTesting #tdd ,30/11/2018,"It looks like I'm not the only one who did the trip from heavy #mocking to almost no mocking at all! This path leads to super fast, maintainable and high coverage tests. https://bit.ly/2WlgqHx https://bit.ly/2WlgqHx #TDD #UnitTesting",13/12/2018,,,,,,,,,,,,,,,,,,
How Immutable Value Objects fight Mocks,https://philippe.bourgau.net/how-immutable-value-objects-fight-mocks/,14/10/2019,Intricate #test state initialization is what encourage people to use #mocks. https://bit.ly/35MUkRB #unitTesting,1/1/2019,"Mutable state and side effects make #unitTesting less effective. Read ""How Immutable Value Objects fight Mocks"" https://bit.ly/35MUkRB",14/10/19,,,,,,,,,,,,,,,,,,,,
Immutable Value Objects vs Mocks : Fizz Buzz,https://philippe.bourgau.net/immutable-value-objects-vs-mocks-fizz-buzz/,18/02/2020,"#Immutable Value Objects simplify #testing in many ways. Let's explore ""Immutable Value Objects vs Mocks: Fizz Buzz"" #SoftwareTesting #Software https://bit.ly/3bozucr",18/02/2020,"Why is it so hard to persuade other developers to use #immutable data structures ? Open question in ""Immutable #ValueObjects vs #Mocks : Fizz Buzz"" https://bit.ly/3bozucr #ddd #software #unitTesting",05/04/19,,,,,,,,,,,,,,,,,,,,
How to use Test Data Builders to avoid mocks and keep your tests clear,https://philippe.bourgau.net/how-to-use-test-data-builders-to-avoid-mocks-and-keep-your-tests-clear/,18/10/2019,"If you are not careful, messy test initialization code will trick you into using #mocks. Read more in ""How to use #TestDataBuilders to avoid mocks and keep your tests clear"" https://bit.ly/2zpAG1Z #unitTesting #tdd #mocking",18/10/19,"By simplifying the creation of new tests with different data, Test Data Builders increase code coverage in the long term!",15/1/19,@ThomasCountz Essential & Relevant: A Unit Test Balancing Act https://bit.ly/2zpAG1Z. Extreme #DRY #UnitTests hurts readability. #TestDataBuilders makes things even simpler than parametrized creation methods. Easy setup test also avoids excessive #mocking https://bit.ly/2zpAG1Z,4/3/2019,,,,,,,,,,,,,,,,,,
How Custom Assertion Matchers will keep mocks away,https://philippe.bourgau.net/how-custom-assertion-matchers-will-keep-mocks-away/,27/01/2020,"When many different mocks are in place to isolate an external dependency, we end up with zillions versions of the code! Learn how to ""Avoid mocks and test your core domain faster with #HexagonalArchitecture"" https://bit.ly/2WMhIdJ #mocking #UnitTesting",27/01/2020,"Custom assertion matchers make #refactoring easier by factorizing test assertions. More in ""How Custom Assertion Matchers will keep #mocks away"" https://bit.ly/2WMhIdJ #softwaretesting #tdd ",14/1/20,,,,,,,,,,,,,,,,,,,,
Avoid mocks and test your core domain faster with Hexagonal Architecture,https://philippe.bourgau.net/avoid-mocks-and-test-your-core-domain-faster-with-hexagonal-architecture/,24/02/2020,"When many different #mocks are in place to isolate an external dependency, we end up with 'n' versions of the code! Read more in ""Avoid mocks and test your core domain faster with #HexagonalArchitecture"" https://bit.ly/2Wkym56 #TDD #unitTesting",24/02/2020,"By keeping your tests around your core domain fast, Hexagonal Architecture increases your competitive advantage.",23/1/19,,,,,,,,,,,,,,,,,,,,
Get rid of mocking maintenance with full fledged in-memory fakes,https://philippe.bourgau.net/get-rid-of-mocking-maintenance-with-full-fledged-in-memory-fakes/,20/04/2020,Mocking is the unfortunate quick fix to slow tests. You can get rid of mocking maintenance with full fledged in-memory fakes. https://bit.ly/2yt3gPk #UnitTesting #Mocks #TDD,20/04/2020,Merciless mock hunting will improve the design of your system !,8/2/2019,,,,,,,,,,,,,,,,,,,,
When is testing using mocks still a good idea ?,https://philippe.bourgau.net/when-is-testing-using-mocks-still-a-good-idea/,20/09/2019,"By making #mocking so easy, mocking frameworks often do more harm than good. cf ""When is testing using mocks still a good idea ?"" https://bit.ly/2WJMDHH #UnitTesting #SoftwareTesting ",15/04/2019,When is testing using mocks still a good idea? Proxy mocks are as un-intrusive as mocks can be https://bit.ly/2WJMDHH #mocking #tdd #UnitTesting,20/9/2019,,,,,,,,,,,,,,,,,,,,
A coding dojo exercises plan towards refactoring legacy code,https://philippe.bourgau.net/a-coding-dojo-exercises-plan-towards-refactoring-legacy-code/,01/09/2019,"Test-Driven Development also teaches you what testable code looks like. See how we use it in ""A #codingDojo exercises plan towards #refactoring #legacyCode"" https://bit.ly/2yLtZHr #tdd #unitTesting",01/09/2019,A mix of Coding Dojos in pairs and Mob Programming sessions is a good way to teach TDD in a Legacy Code context.,4/1/19,,,,,,,,,,,,,,,,,,,,
How to avoid unnecessary meetings (a takeaway from Devoxx France 2018),https://philippe.bourgau.net/how-to-avoid-unnecessary-meetings-a-takeaway-from-devoxx-france-2018/,27/03/2020,"Even if you don't work remotely, avoiding unnecessary meetings is always a great thing! Here's a recipe for asynchronous #decisionMaking. https://bit.ly/2Wngk29 @bdelacretaz #remote #meeting ",07/09/2019,#OpenSource asynchronous and #remotework #DecisionMaking using git pull requests is a perfect match for #ArchitectureDecisionRecords and #LivingDocumentation https://bit.ly/2Wngk29,14/1/19,Wondering how to make decisions in #remoteWork without spending your life with a headset on? Have a look at this Takeaway from @DevoxxFR where @bdelacretaz explains how to make decision asynchronously https://bit.ly/2Wngk29,27/3/20,,,,,,,,,,,,,,,,,,
How to convince your business to sponsor a large scale refactoring,https://philippe.bourgau.net/how-to-convince-your-business-to-sponsor-a-large-scale-refactoring/,29/11/2019,"Is Diogenes syndrome for source code a recognized pathology? Let's see ""How to convince your business of sponsoring a large scale #refactoring"" #LegacyCode #CleanCode https://bit.ly/3fEdrBJ",29/11/2019,"How to convince your business to sponsor a large scale #refactoring? Stating @DocOnDev ""We should never ask the permission to do a good job"" https://bit.ly/3fEdrBJ Read more: https://bit.ly/3fEdrBJ",27/3/19,,,,,,,,,,,,,,,,,,,,
Why we need Badass developers to perform large scale refactorings,https://philippe.bourgau.net/why-we-need-badass-developers-to-perform-large-scale-refactorings/,06/12/2019,"Badass developers are first of all people who are credible to the business. This is ""Why we need Badass developers to perform large scale #refactorings"" https://bit.ly/35PU1Fr #LegacyCode",06/12/2019,"On my first job, I tried to make the point for TDD with by giving a good live coding demo. But it was this respected developer's opinion that won the point.",6/3/2019,,,,,,,,,,,,,,,,,,,,
5 mistakes badass developers never do,https://philippe.bourgau.net/5-mistakes-badass-developers-never-do/,13/01/2020,"A badass developer will not add a funky new tech in the production code. This is one of ""5 mistakes #badassdevelopers never do"" https://bit.ly/2WntjkI #SoftwareDeveloper ",13/01/2020,"At @DDDesignFR @ericevans0 said ""Some of my biggest mistakes were not backtracking soon enough a few times as I was drifting in quagmire"". Find other advices in ""5 mistakes #BadassDeveloper never do"" https://bit.ly/2WntjkI",19/4/2019,,,,,,,,,,,,,,,,,,,,
Principles that will make you become a badass developer,https://philippe.bourgau.net/principles-that-will-make-you-become-a-badass-developer/,16/09/2019,"Candor is a way to get our opinions and questions through, without sounding rude or pushy. More tactics in ""Principles that will make you become a #badassDeveloper"" https://bit.ly/3bhRJjC #refactoring #SoftwareEngineer ",16/09/2019,"In the end, #BadassDevelopers are ready to leave a FUBARed situation https://bit.ly/3bhRJjC",25/9/18,,,,,,,,,,,,,,,,,,,,
Incremental Software Development for Large Scale Refactorings,https://philippe.bourgau.net/incremental-software-development-techniques-for-large-scale-refactorings/,24/01/2020,"Incremental #software development fixes the business people's fear of #refactoring tunnel. Read more in ""Incremental Software Development for Large Scale Refactorings"" https://bit.ly/3dEWMMJ",24/01/2020,"Mastering incremental #softwareDevelopment builds self-confidence for developers. Read more in ""Incremental Software Development for Large Scale #Refactorings""  https://bit.ly/3dEWMMJ #eXtremeProgramming",12/4/2019,,,,,,,,,,,,,,,,,,,,
